,,,,,,,,,,,,,,,,,
Most Used Page,Had Free Trial,User MRR,Weekly Logins,Company Name,Industry,Company Size,Territory,Sales Call in Trial,Slack Integration,Salesforce Integration,Gmail Integration,Most common referrer,Sales Touches to Close,Used Admin Panel,Has Issued Support Request,,
/login,No,169,4,InVision,Technology,$100M - $500M,East,No,No,No,Yes,/tripadvisor.com,8,Yes,Yes,,
/tool/storyboard,No,39,5,InVision,Technology,$100M - $500M,East,Yes,No,Yes,No,/slack.com,16,Yes,Yes,,
/tool/storyboard,Yes,169,9,InVision,Technology,$100M - $500M,East,Yes,Yes,No,Yes,/mail.google.com,7,Yes,No,,
/tool/storyboard,Yes,169,14,InVision,Technology,$100M - $500M,East,No,Yes,No,Yes,/mail.google.com,6,No,Yes,,
/tool/storyboard,Yes,39,16,InVision,Technology,$100M - $500M,East,Yes,No,Yes,Yes,/facebook.com,11,No,Yes,,
/tool/storyboard,No,39,5,InVision,Technology,$100M - $500M,East,Yes,No,Yes,Yes,/slack.com,9,No,No,,
/tool/storyboard,No,169,1,InVision,Technology,$100M - $500M,East,No,No,No,Yes,/tripadvisor.com,12,Yes,No,,
/tool/search,Yes,1299,9,InVision,Technology,$100M - $500M,East,Yes,No,No,Yes,/quora,8,Yes,No,,
/tool/build_query,Yes,39,6,InVision,Technology,$100M - $500M,East,No,No,No,Yes,/tripadvisor.com,7,No,Yes,,
/tool/storyboard,No,1299,7,InVision,Technology,$100M - $500M,East,No,No,No,No,/google.com,15,Yes,Yes,,
/tool/storyboard,No,169,7,InVision,Technology,$100M - $500M,East,Yes,No,Yes,Yes,hotels.com,6,No,No,,
/tool/storyboard,Yes,169,10,InVision,Technology,$100M - $500M,East,No,Yes,Yes,No,hotels.com,16,No,No,,
/tool/storyboard,No,39,6,InVision,Technology,$100M - $500M,East,Yes,No,Yes,Yes,/quora,15,Yes,Yes,,
/tool/storyboard,No,39,6,InVision,Technology,$100M - $500M,East,Yes,No,Yes,No,/slack.com,6,Yes,No,,
/tool/storyboard,No,39,4,InVision,Technology,$100M - $500M,East,No,No,No,No,/facebook.com,10,No,No,,
/tool/storyboard,No,169,6,InVision,Technology,$100M - $500M,East,No,No,No,Yes,/quora,16,No,Yes,,
/tool/search,Yes,169,7,InVision,Technology,$100M - $500M,East,No,Yes,No,Yes,/quora,6,No,Yes,,
/tool/storyboard,No,169,7,InVision,Technology,$100M - $500M,East,No,No,Yes,Yes,/facebook.com,12,Yes,Yes,,
/tool/storyboard,No,39,6,InVision,Technology,$100M - $500M,East,Yes,No,No,Yes,/tripadvisor.com,13,Yes,No,,
/login,No,169,0,InVision,Technology,$100M - $500M,East,No,No,No,No,/tripadvisor.com,7,Yes,Yes,,
/tool/storyboard,Yes,39,7,InVision,Technology,$100M - $500M,East,Yes,Yes,Yes,No,/quora,16,No,Yes,,
/tool/storyboard,No,39,3,InVision,Technology,$100M - $500M,East,Yes,No,No,No,/quora,13,Yes,Yes,,
/tool/storyboard,Yes,39,11,InVision,Technology,$100M - $500M,East,Yes,Yes,Yes,No,/google.com,7,No,Yes,,
/tool/storyboard,Yes,39,5,InVision,Technology,$100M - $500M,East,Yes,Yes,No,Yes,/mail.google.com,16,Yes,Yes,,
/tool/storyboard,No,1299,3,LiveRamp,Technology,$100M - $500M,West,Yes,No,Yes,No,/google.com,5,No,No,,
/tool/storyboard,No,39,4,LiveRamp,Technology,$100M - $500M,West,No,No,No,Yes,/slack.com,14,Yes,No,,
/tool/storyboard,No,169,4,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,No,zoom.com,13,No,No,,
/tool/storyboard,No,39,5,LiveRamp,Technology,$100M - $500M,West,No,No,No,Yes,zoom.com,9,No,No,,
/tool/storyboard,Yes,39,7,LiveRamp,Technology,$100M - $500M,West,Yes,Yes,Yes,No,/mail.google.com,6,Yes,Yes,,
/login,No,39,4,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,Yes,/google.com,6,No,Yes,,
/tool/storyboard,No,39,4,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,No,/slack.com,9,Yes,Yes,,
/tool/storyboard,No,169,7,LiveRamp,Technology,$100M - $500M,West,Yes,No,No,No,/slack.com,14,No,No,,
/tool/storyboard,Yes,169,9,LiveRamp,Technology,$100M - $500M,West,Yes,No,Yes,No,/tripadvisor.com,12,Yes,Yes,,
/tool/storyboard,No,39,6,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,No,/facebook.com,16,Yes,No,,
/tool/storyboard,No,169,3,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,No,/facebook.com,13,No,No,,
/tool/storyboard,Yes,39,8,LiveRamp,Technology,$100M - $500M,West,Yes,Yes,Yes,No,zoom.com,13,Yes,No,,
/tool/storyboard,No,169,3,LiveRamp,Technology,$100M - $500M,West,Yes,No,Yes,No,hotels.com,11,No,No,,
/tool/storyboard,Yes,169,5,LiveRamp,Technology,$100M - $500M,West,No,Yes,No,No,/mail.google.com,15,Yes,No,,
/tool/storyboard,No,39,4,LiveRamp,Technology,$100M - $500M,West,No,No,No,No,zoom.com,8,No,Yes,,
/tool/storyboard,Yes,169,7,LiveRamp,Technology,$100M - $500M,West,Yes,No,No,Yes,/google.com,6,Yes,Yes,,
/home,No,39,3,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,Yes,zoom.com,5,No,No,,
/tool/storyboard,No,39,3,LiveRamp,Technology,$100M - $500M,West,No,No,No,No,/mail.google.com,14,Yes,No,,
/tool/storyboard,Yes,39,14,LiveRamp,Technology,$100M - $500M,West,No,No,No,No,/quora,5,No,No,,
/tool/storyboard,Yes,39,9,LiveRamp,Technology,$100M - $500M,West,No,Yes,No,No,/tripadvisor.com,16,No,No,,
/tool/storyboard,No,169,3,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,No,/slack.com,12,No,No,,
/tool/storyboard,No,169,4,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,Yes,zoom.com,5,Yes,Yes,,
/tool/storyboard,Yes,169,10,LiveRamp,Technology,$100M - $500M,West,No,No,No,Yes,/tripadvisor.com,11,No,Yes,,
/tool/build_query,No,169,1,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,Yes,/facebook.com,13,No,Yes,,
/tool/storyboard,No,39,5,LiveRamp,Technology,$100M - $500M,West,No,No,No,Yes,/mail.google.com,9,No,No,,
/tool/storyboard,No,169,2,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,Yes,/quora,7,No,Yes,,
/tool/storyboard,No,169,6,LiveRamp,Technology,$100M - $500M,West,No,No,No,No,/mail.google.com,4,No,Yes,,
/tool/storyboard,No,39,4,LiveRamp,Technology,$100M - $500M,West,Yes,No,Yes,Yes,/facebook.com,6,No,No,,
/tool/storyboard,No,169,5,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,Yes,zoom.com,8,No,No,,
/tool/storyboard,No,39,6,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,Yes,/slack.com,7,Yes,Yes,,
/tool/storyboard,No,39,6,LiveRamp,Technology,$100M - $500M,West,Yes,No,No,No,zoom.com,9,No,Yes,,
/tool/storyboard,Yes,169,7,LiveRamp,Technology,$100M - $500M,West,Yes,Yes,No,Yes,/facebook.com,9,Yes,Yes,,
/tool/storyboard,Yes,169,14,LiveRamp,Technology,$100M - $500M,West,Yes,Yes,Yes,Yes,/slack.com,13,No,Yes,,
/dashboard,Yes,1299,11,LiveRamp,Technology,$100M - $500M,West,No,Yes,No,No,/slack.com,12,Yes,Yes,,
/tool/storyboard,No,39,3,LiveRamp,Technology,$100M - $500M,West,No,No,No,Yes,/facebook.com,14,No,Yes,,
/tool/storyboard,No,39,5,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,No,/google.com,16,No,No,,
/tool/storyboard,Yes,169,8,LiveRamp,Technology,$100M - $500M,West,Yes,Yes,No,Yes,/slack.com,5,Yes,Yes,,
/login,No,169,4,LiveRamp,Technology,$100M - $500M,West,No,No,No,Yes,/slack.com,7,No,No,,
/tool/storyboard,No,169,7,LiveRamp,Technology,$100M - $500M,West,No,No,No,No,zoom.com,4,No,Yes,,
/tool/storyboard,Yes,39,10,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,Yes,/facebook.com,8,Yes,No,,
/tool/storyboard,No,1299,2,LiveRamp,Technology,$100M - $500M,West,Yes,No,No,Yes,/google.com,10,Yes,Yes,,
/tool/storyboard,Yes,169,6,LiveRamp,Technology,$100M - $500M,West,No,Yes,No,Yes,/tripadvisor.com,15,No,No,,
/tool/storyboard,No,169,5,LiveRamp,Technology,$100M - $500M,West,No,No,No,No,/mail.google.com,15,Yes,Yes,,
/tool/storyboard,No,169,4,LiveRamp,Technology,$100M - $500M,West,No,No,No,Yes,/google.com,7,No,No,,
/home,No,39,3,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,No,/google.com,5,Yes,No,,
/tool/storyboard,No,39,5,LiveRamp,Technology,$100M - $500M,West,No,No,No,Yes,/slack.com,4,No,No,,
/login,No,39,3,LiveRamp,Technology,$100M - $500M,West,No,No,No,No,/mail.google.com,5,Yes,Yes,,
/tool/storyboard,Yes,39,9,LiveRamp,Technology,$100M - $500M,West,Yes,No,No,Yes,/slack.com,12,No,Yes,,
/login,No,39,1,LiveRamp,Technology,$100M - $500M,West,Yes,No,No,Yes,/quora,6,Yes,No,,
/tool/storyboard,No,39,4,LiveRamp,Technology,$100M - $500M,West,No,No,No,No,hotels.com,4,No,Yes,,
/tool/storyboard,Yes,39,7,LiveRamp,Technology,$100M - $500M,West,No,Yes,Yes,Yes,zoom.com,9,No,Yes,,
/tool/storyboard,No,39,5,LiveRamp,Technology,$100M - $500M,West,No,No,No,Yes,hotels.com,9,No,No,,
/tool/storyboard,Yes,1299,6,LiveRamp,Technology,$100M - $500M,West,No,Yes,Yes,Yes,/tripadvisor.com,6,No,Yes,,
/tool/storyboard,Yes,39,7,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,No,/google.com,14,Yes,Yes,,
/tool/storyboard,Yes,39,4,LiveRamp,Technology,$100M - $500M,West,No,Yes,No,Yes,/facebook.com,11,Yes,Yes,,
/home,Yes,39,4,LiveRamp,Technology,$100M - $500M,West,Yes,Yes,Yes,No,/quora,16,No,Yes,,
/tool/storyboard,Yes,169,13,LiveRamp,Technology,$100M - $500M,West,No,No,No,No,/facebook.com,14,Yes,Yes,,
/tool/storyboard,No,169,3,LiveRamp,Technology,$100M - $500M,West,No,No,No,Yes,hotels.com,7,No,Yes,,
/tool/storyboard,Yes,39,7,LiveRamp,Technology,$100M - $500M,West,Yes,Yes,No,Yes,/tripadvisor.com,5,No,Yes,,
/tool/storyboard,Yes,39,13,LiveRamp,Technology,$100M - $500M,West,Yes,Yes,No,Yes,/facebook.com,11,No,Yes,,
/tool/storyboard,Yes,39,14,LiveRamp,Technology,$100M - $500M,West,No,Yes,No,No,zoom.com,15,No,No,,
/tool/storyboard,Yes,39,15,LiveRamp,Technology,$100M - $500M,West,No,Yes,Yes,No,/quora,9,No,No,,
/tool/storyboard,No,169,7,LiveRamp,Technology,$100M - $500M,West,No,No,Yes,Yes,/facebook.com,7,Yes,No,,
/tool/storyboard,Yes,169,8,LiveRamp,Technology,$100M - $500M,West,No,Yes,Yes,Yes,/quora,16,No,No,,
/login,No,39,1,LiveRamp,Technology,$100M - $500M,West,No,No,No,No,/facebook.com,8,Yes,No,,
/tool/storyboard,Yes,169,12,LiveRamp,Technology,$100M - $500M,West,No,Yes,No,Yes,/quora,4,No,Yes,,
/tool/storyboard,No,39,3,LiveRamp,Technology,$100M - $500M,West,Yes,No,No,Yes,/slack.com,10,No,Yes,,
/tool/storyboard,No,39,3,LiveRamp,Technology,$100M - $500M,West,No,No,No,Yes,/quora,16,Yes,No,,
/tool/build_query,Yes,39,6,LiveRamp,Technology,$100M - $500M,West,No,No,No,No,zoom.com,14,Yes,Yes,,
/tool/storyboard,Yes,1299,12,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,No,hotels.com,14,Yes,No,,
/tool/build_query,Yes,39,11,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,No,/tripadvisor.com,12,No,Yes,,
/tool/search,No,39,3,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,zoom.com,13,Yes,Yes,,
/tool/storyboard,No,1299,3,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,No,hotels.com,6,Yes,Yes,,
/tool/storyboard,No,169,6,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,/mail.google.com,15,No,No,,
/tool/storyboard,Yes,39,5,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,/slack.com,5,Yes,No,,
/tool/storyboard,No,169,5,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,Yes,Yes,/quora,14,No,Yes,,
/tool/storyboard,Yes,39,10,Lucky Brand,Consumer Products,$100M - $500M,West,No,Yes,No,No,/tripadvisor.com,8,Yes,Yes,,
/tool/storyboard,Yes,39,11,Lucky Brand,Consumer Products,$100M - $500M,West,No,Yes,No,Yes,/tripadvisor.com,13,No,Yes,,
/tool/build_query,No,39,2,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,No,Yes,zoom.com,15,Yes,Yes,,
/tool/storyboard,No,169,6,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,/slack.com,4,No,Yes,,
/tool/storyboard,Yes,169,12,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,Yes,No,No,/slack.com,4,No,No,,
/tool/storyboard,No,39,3,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,/mail.google.com,12,Yes,No,,
/tool/storyboard,No,169,6,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,Yes,/quora,15,Yes,No,,
/tool/storyboard,No,39,4,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,No,/quora,15,No,Yes,,
/tool/storyboard,No,39,3,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,Yes,hotels.com,9,No,Yes,,
/tool/storyboard,Yes,39,15,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,Yes,/mail.google.com,11,No,No,,
/tool/storyboard,Yes,169,6,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,No,Yes,hotels.com,12,Yes,No,,
/tool/storyboard,No,169,6,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,Yes,/tripadvisor.com,5,No,Yes,,
/tool/storyboard,Yes,39,16,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,/google.com,6,No,Yes,,
/tool/storyboard,Yes,39,6,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,No,Yes,/quora,4,No,Yes,,
/tool/storyboard,Yes,169,14,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,Yes,Yes,Yes,/mail.google.com,15,Yes,Yes,,
/dashboard,No,39,3,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,Yes,Yes,/google.com,4,No,No,,
/tool/storyboard,No,39,5,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,Yes,Yes,/mail.google.com,11,No,No,,
/tool/storyboard,No,169,4,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,Yes,/tripadvisor.com,14,Yes,No,,
/tool/storyboard,No,39,3,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,/facebook.com,12,No,Yes,,
/tool/storyboard,No,169,5,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,Yes,No,/slack.com,9,No,No,,
/tool/storyboard,Yes,169,17,Lucky Brand,Consumer Products,$100M - $500M,West,No,Yes,No,Yes,/slack.com,4,Yes,No,,
/login,Yes,1299,11,Lucky Brand,Consumer Products,$100M - $500M,West,No,Yes,No,Yes,/tripadvisor.com,8,No,No,,
/tool/storyboard,No,39,4,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,No,No,/quora,4,Yes,No,,
/tool/search,Yes,39,8,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,No,No,hotels.com,13,No,Yes,,
/tool/storyboard,No,1299,4,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,Yes,No,/slack.com,15,No,No,,
/tool/storyboard,No,39,4,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,zoom.com,11,No,No,,
/tool/storyboard,No,169,4,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,Yes,/mail.google.com,4,Yes,No,,
/tool/storyboard,No,39,3,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,Yes,zoom.com,11,Yes,Yes,,
/tool/storyboard,No,39,2,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,Yes,/quora,12,No,Yes,,
/tool/storyboard,Yes,1299,14,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,Yes,No,No,/tripadvisor.com,7,No,Yes,,
/tool/storyboard,Yes,39,6,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,/slack.com,13,No,Yes,,
/tool/storyboard,No,169,6,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,No,No,/mail.google.com,7,Yes,No,,
/tool/storyboard,Yes,169,7,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,Yes,No,No,/tripadvisor.com,4,Yes,Yes,,
/tool/storyboard,No,39,5,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,Yes,hotels.com,10,No,No,,
/home,Yes,169,6,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,hotels.com,12,Yes,No,,
/tool/storyboard,No,39,5,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,Yes,/google.com,4,Yes,Yes,,
/tool/storyboard,No,169,2,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,Yes,Yes,zoom.com,8,No,Yes,,
/tool/storyboard,No,1299,3,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,Yes,/quora,10,No,No,,
/tool/storyboard,No,39,3,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,Yes,No,/slack.com,6,No,No,,
/tool/storyboard,No,169,3,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,hotels.com,16,No,Yes,,
/tool/storyboard,Yes,39,16,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,Yes,No,hotels.com,9,No,No,,
/tool/storyboard,No,39,6,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,Yes,/slack.com,13,Yes,No,,
/tool/storyboard,No,39,4,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,Yes,zoom.com,11,Yes,No,,
/tool/storyboard,No,169,4,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,Yes,No,/quora,7,No,No,,
/tool/storyboard,No,39,2,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,Yes,Yes,/tripadvisor.com,10,No,No,,
/tool/storyboard,No,39,1,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,/google.com,6,No,Yes,,
/tool/storyboard,No,39,4,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,Yes,/tripadvisor.com,11,Yes,Yes,,
/tool/storyboard,No,169,4,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,No,/google.com,8,Yes,No,,
/tool/storyboard,No,39,3,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,No,Yes,/google.com,9,No,No,,
/home,No,39,3,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,Yes,hotels.com,11,Yes,Yes,,
/login,No,169,2,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,Yes,zoom.com,15,No,Yes,,
/tool/storyboard,Yes,39,10,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,Yes,Yes,/google.com,11,No,No,,
/dashboard,No,39,4,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,Yes,zoom.com,7,Yes,No,,
/tool/storyboard,No,169,6,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,Yes,/quora,11,No,Yes,,
/tool/storyboard,No,39,4,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,No,/facebook.com,10,No,Yes,,
/tool/storyboard,Yes,39,16,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,Yes,No,No,/facebook.com,13,No,No,,
/tool/storyboard,No,39,5,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,No,Yes,/quora,8,Yes,No,,
/tool/storyboard,No,169,6,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,Yes,hotels.com,13,No,Yes,,
/tool/storyboard,No,169,4,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,Yes,Yes,/facebook.com,9,Yes,Yes,,
/tool/storyboard,No,39,8,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,No,Yes,/mail.google.com,16,No,No,,
/tool/storyboard,Yes,39,14,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,hotels.com,11,Yes,No,,
/tool/storyboard,No,39,3,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,/mail.google.com,16,Yes,No,,
/tool/build_query,No,169,0,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,No,Yes,Yes,/facebook.com,10,No,Yes,,
/home,No,1299,3,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,/tripadvisor.com,4,No,Yes,,
/tool/storyboard,Yes,169,11,Lucky Brand,Consumer Products,$100M - $500M,West,Yes,Yes,No,No,zoom.com,15,Yes,Yes,,
/tool/storyboard,No,169,3,Lucky Brand,Consumer Products,$100M - $500M,West,No,No,No,No,/mail.google.com,16,Yes,Yes,,
/tool/storyboard,No,39,6,Lush,Consumer Products,$100M - $500M,East,No,No,Yes,Yes,hotels.com,6,Yes,Yes,,
/tool/storyboard,No,39,2,Lush,Consumer Products,$100M - $500M,East,No,No,Yes,No,/facebook.com,5,No,Yes,,
/tool/storyboard,Yes,169,15,Lush,Consumer Products,$100M - $500M,East,No,Yes,Yes,Yes,/quora,10,No,Yes,,
/tool/storyboard,No,39,3,Lush,Consumer Products,$100M - $500M,East,No,No,No,Yes,/quora,4,No,No,,
/tool/storyboard,No,39,4,Lush,Consumer Products,$100M - $500M,East,No,No,Yes,No,/google.com,8,No,Yes,,
/tool/storyboard,Yes,39,15,Lush,Consumer Products,$100M - $500M,East,No,No,Yes,No,/slack.com,12,No,No,,
/tool/storyboard,No,1299,3,Lush,Consumer Products,$100M - $500M,East,Yes,No,No,No,/quora,12,Yes,No,,
/tool/storyboard,Yes,169,8,Lush,Consumer Products,$100M - $500M,East,No,Yes,No,Yes,hotels.com,4,Yes,Yes,,
/tool/storyboard,No,39,5,Lush,Consumer Products,$100M - $500M,East,No,No,Yes,No,/slack.com,10,No,No,,
/tool/storyboard,Yes,39,9,Lush,Consumer Products,$100M - $500M,East,Yes,Yes,No,Yes,hotels.com,4,No,No,,
/tool/storyboard,No,169,2,Lush,Consumer Products,$100M - $500M,East,No,No,Yes,Yes,/mail.google.com,5,Yes,Yes,,
/tool/storyboard,Yes,39,6,Lush,Consumer Products,$100M - $500M,East,Yes,Yes,Yes,Yes,/google.com,13,No,Yes,,
/tool/build_query,Yes,39,6,Lush,Consumer Products,$100M - $500M,East,Yes,No,No,No,hotels.com,11,No,No,,
/tool/storyboard,Yes,169,6,Lush,Consumer Products,$100M - $500M,East,Yes,Yes,No,No,hotels.com,12,Yes,Yes,,
/tool/storyboard,No,39,5,Lush,Consumer Products,$100M - $500M,East,No,No,Yes,Yes,/quora,4,Yes,Yes,,
/tool/storyboard,No,39,5,Lush,Consumer Products,$100M - $500M,East,No,No,No,Yes,/mail.google.com,13,Yes,Yes,,
/tool/storyboard,No,169,4,Lush,Consumer Products,$100M - $500M,East,No,No,No,Yes,/tripadvisor.com,13,Yes,Yes,,
/tool/storyboard,No,39,5,Lush,Consumer Products,$100M - $500M,East,Yes,No,Yes,Yes,/mail.google.com,7,No,Yes,,
/login,No,39,3,Lush,Consumer Products,$100M - $500M,East,No,No,No,Yes,/tripadvisor.com,13,No,No,,
/tool/storyboard,Yes,39,7,Lush,Consumer Products,$100M - $500M,East,No,No,No,No,/google.com,15,No,No,,
/tool/storyboard,No,169,3,Lush,Consumer Products,$100M - $500M,East,No,No,Yes,Yes,/slack.com,13,Yes,No,,
/tool/storyboard,Yes,39,14,Lush,Consumer Products,$100M - $500M,East,No,Yes,Yes,Yes,/slack.com,10,Yes,No,,
/tool/search,No,169,2,Lush,Consumer Products,$100M - $500M,East,No,No,Yes,No,/mail.google.com,5,No,No,,
/tool/storyboard,No,169,6,Lush,Consumer Products,$100M - $500M,East,No,No,No,Yes,zoom.com,13,No,No,,
/tool/storyboard,No,169,6,Lush,Consumer Products,$100M - $500M,East,No,No,Yes,No,/facebook.com,9,No,Yes,,
/tool/storyboard,Yes,169,10,Lush,Consumer Products,$100M - $500M,East,No,Yes,No,Yes,/quora,10,Yes,No,,
/tool/storyboard,Yes,169,6,One Legal,Legal Services,<$100M,East,No,Yes,Yes,Yes,/tripadvisor.com,8,Yes,No,,
/tool/storyboard,Yes,169,13,One Legal,Legal Services,<$100M,East,Yes,Yes,No,No,/mail.google.com,15,Yes,Yes,,
/tool/storyboard,No,169,5,One Legal,Legal Services,<$100M,East,Yes,No,No,Yes,/quora,13,Yes,Yes,,
/tool/storyboard,No,39,7,One Legal,Legal Services,<$100M,East,Yes,No,No,Yes,/mail.google.com,4,No,Yes,,
/tool/storyboard,Yes,39,10,One Legal,Legal Services,<$100M,East,No,Yes,No,Yes,/slack.com,8,No,Yes,,
/tool/storyboard,No,169,7,One Legal,Legal Services,<$100M,East,Yes,No,No,Yes,/tripadvisor.com,5,Yes,No,,
/tool/storyboard,No,169,5,One Legal,Legal Services,<$100M,East,Yes,No,No,Yes,/mail.google.com,13,No,Yes,,
/tool/storyboard,No,39,6,One Legal,Legal Services,<$100M,East,No,No,No,No,/tripadvisor.com,14,Yes,Yes,,
/tool/storyboard,No,39,4,One Legal,Legal Services,<$100M,East,No,No,Yes,Yes,/slack.com,8,No,Yes,,
/tool/storyboard,No,39,6,One Legal,Legal Services,<$100M,East,No,No,No,No,/quora,15,Yes,Yes,,
/tool/storyboard,Yes,169,13,One Legal,Legal Services,<$100M,East,No,Yes,No,Yes,/tripadvisor.com,10,No,No,,
/tool/storyboard,No,39,6,One Legal,Legal Services,<$100M,East,No,No,No,Yes,/tripadvisor.com,16,No,Yes,,
/tool/storyboard,Yes,39,10,One Legal,Legal Services,<$100M,East,No,Yes,Yes,No,/mail.google.com,16,No,No,,
/tool/storyboard,No,169,3,One Legal,Legal Services,<$100M,East,No,No,No,No,/quora,16,No,Yes,,
/tool/storyboard,No,39,5,One Legal,Legal Services,<$100M,East,Yes,No,Yes,Yes,/facebook.com,14,No,No,,
/tool/storyboard,No,169,6,One Legal,Legal Services,<$100M,East,Yes,No,No,Yes,zoom.com,15,Yes,No,,
/tool/storyboard,Yes,39,10,One Legal,Legal Services,<$100M,East,No,Yes,Yes,Yes,/slack.com,7,Yes,No,,
